path,emosi,label,sumber,bahasa,file,bobot,durasi_raw_sec,durasi_sec,split
/kaggle/working/data/augmented/eseravd/aug_pitch_down2_02-03-DHB-T-0041.wav,netral,0,eseravd_aug,id,aug_pitch_down2_02-03-DHB-T-0041.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_stretch_slow_02-03-DHB-T-0041.wav,netral,0,eseravd_aug,id,aug_stretch_slow_02-03-DHB-T-0041.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_stretch_fast_02-03-DHB-T-0041.wav,netral,0,eseravd_aug,id,aug_stretch_fast_02-03-DHB-T-0041.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_noise_light_02-03-DHB-T-0041.wav,netral,0,eseravd_aug,id,aug_noise_light_02-03-DHB-T-0041.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_pitch_up2_02-02-DHB-T-0020.wav,sedih,2,eseravd_aug,id,aug_pitch_up2_02-02-DHB-T-0020.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_pitch_down2_02-02-DHB-T-0020.wav,sedih,2,eseravd_aug,id,aug_pitch_down2_02-02-DHB-T-0020.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_stretch_slow_02-02-DHB-T-0020.wav,sedih,2,eseravd_aug,id,aug_stretch_slow_02-02-DHB-T-0020.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_stretch_fast_02-02-DHB-T-0020.wav,sedih,2,eseravd_aug,id,aug_stretch_fast_02-02-DHB-T-0020.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_noise_light_02-02-DHB-T-0020.wav,sedih,2,eseravd_aug,id,aug_noise_light_02-02-DHB-T-0020.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_pitch_up2_02-02-TAOL-T-0021.wav,sedih,2,eseravd_aug,id,aug_pitch_up2_02-02-TAOL-T-0021.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_pitch_down2_02-02-TAOL-T-0021.wav,sedih,2,eseravd_aug,id,aug_pitch_down2_02-02-TAOL-T-0021.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_stretch_slow_02-02-TAOL-T-0021.wav,sedih,2,eseravd_aug,id,aug_stretch_slow_02-02-TAOL-T-0021.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_stretch_fast_02-02-TAOL-T-0021.wav,sedih,2,eseravd_aug,id,aug_stretch_fast_02-02-TAOL-T-0021.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_noise_light_02-02-TAOL-T-0021.wav,sedih,2,eseravd_aug,id,aug_noise_light_02-02-TAOL-T-0021.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_pitch_up2_02-04-D1990-T-0049.wav,senang,1,eseravd_aug,id,aug_pitch_up2_02-04-D1990-T-0049.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_pitch_down2_02-04-D1990-T-0049.wav,senang,1,eseravd_aug,id,aug_pitch_down2_02-04-D1990-T-0049.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_stretch_slow_02-04-D1990-T-0049.wav,senang,1,eseravd_aug,id,aug_stretch_slow_02-04-D1990-T-0049.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_stretch_fast_02-04-D1990-T-0049.wav,senang,1,eseravd_aug,id,aug_stretch_fast_02-04-D1990-T-0049.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_noise_light_02-04-D1990-T-0049.wav,senang,1,eseravd_aug,id,aug_noise_light_02-04-D1990-T-0049.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_pitch_up2_02-03-AADC-T-0047.wav,netral,0,eseravd_aug,id,aug_pitch_up2_02-03-AADC-T-0047.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_pitch_down2_02-03-AADC-T-0047.wav,netral,0,eseravd_aug,id,aug_pitch_down2_02-03-AADC-T-0047.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_stretch_slow_02-03-AADC-T-0047.wav,netral,0,eseravd_aug,id,aug_stretch_slow_02-03-AADC-T-0047.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_stretch_fast_02-03-AADC-T-0047.wav,netral,0,eseravd_aug,id,aug_stretch_fast_02-03-AADC-T-0047.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_noise_light_02-03-AADC-T-0047.wav,netral,0,eseravd_aug,id,aug_noise_light_02-03-AADC-T-0047.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_pitch_up2_02-03-TAOL-T-0047.wav,netral,0,eseravd_aug,id,aug_pitch_up2_02-03-TAOL-T-0047.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_pitch_down2_02-03-TAOL-T-0047.wav,netral,0,eseravd_aug,id,aug_pitch_down2_02-03-TAOL-T-0047.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_stretch_slow_02-03-TAOL-T-0047.wav,netral,0,eseravd_aug,id,aug_stretch_slow_02-03-TAOL-T-0047.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_stretch_fast_02-03-TAOL-T-0047.wav,netral,0,eseravd_aug,id,aug_stretch_fast_02-03-TAOL-T-0047.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_noise_light_02-03-TAOL-T-0047.wav,netral,0,eseravd_aug,id,aug_noise_light_02-03-TAOL-T-0047.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_pitch_up2_02-01-AADC-T-0047.wav,marah,3,eseravd_aug,id,aug_pitch_up2_02-01-AADC-T-0047.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_pitch_down2_02-01-AADC-T-0047.wav,marah,3,eseravd_aug,id,aug_pitch_down2_02-01-AADC-T-0047.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_stretch_slow_02-01-AADC-T-0047.wav,marah,3,eseravd_aug,id,aug_stretch_slow_02-01-AADC-T-0047.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_stretch_fast_02-01-AADC-T-0047.wav,marah,3,eseravd_aug,id,aug_stretch_fast_02-01-AADC-T-0047.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_noise_light_02-01-AADC-T-0047.wav,marah,3,eseravd_aug,id,aug_noise_light_02-01-AADC-T-0047.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_pitch_up2_02-02-AADC-T-0047.wav,sedih,2,eseravd_aug,id,aug_pitch_up2_02-02-AADC-T-0047.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_pitch_down2_02-02-AADC-T-0047.wav,sedih,2,eseravd_aug,id,aug_pitch_down2_02-02-AADC-T-0047.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_stretch_slow_02-02-AADC-T-0047.wav,sedih,2,eseravd_aug,id,aug_stretch_slow_02-02-AADC-T-0047.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_stretch_fast_02-02-AADC-T-0047.wav,sedih,2,eseravd_aug,id,aug_stretch_fast_02-02-AADC-T-0047.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_noise_light_02-02-AADC-T-0047.wav,sedih,2,eseravd_aug,id,aug_noise_light_02-02-AADC-T-0047.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_pitch_up2_02-04-HA3-T-0066.wav,senang,1,eseravd_aug,id,aug_pitch_up2_02-04-HA3-T-0066.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_pitch_down2_02-04-HA3-T-0066.wav,senang,1,eseravd_aug,id,aug_pitch_down2_02-04-HA3-T-0066.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_stretch_slow_02-04-HA3-T-0066.wav,senang,1,eseravd_aug,id,aug_stretch_slow_02-04-HA3-T-0066.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_stretch_fast_02-04-HA3-T-0066.wav,senang,1,eseravd_aug,id,aug_stretch_fast_02-04-HA3-T-0066.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_noise_light_02-04-HA3-T-0066.wav,senang,1,eseravd_aug,id,aug_noise_light_02-04-HA3-T-0066.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_pitch_up2_02-02-DHB-T-0106.wav,sedih,2,eseravd_aug,id,aug_pitch_up2_02-02-DHB-T-0106.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_pitch_down2_02-02-DHB-T-0106.wav,sedih,2,eseravd_aug,id,aug_pitch_down2_02-02-DHB-T-0106.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_stretch_slow_02-02-DHB-T-0106.wav,sedih,2,eseravd_aug,id,aug_stretch_slow_02-02-DHB-T-0106.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_stretch_fast_02-02-DHB-T-0106.wav,sedih,2,eseravd_aug,id,aug_stretch_fast_02-02-DHB-T-0106.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_noise_light_02-02-DHB-T-0106.wav,sedih,2,eseravd_aug,id,aug_noise_light_02-02-DHB-T-0106.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_pitch_up2_02-01-DHB-T-0033.wav,marah,3,eseravd_aug,id,aug_pitch_up2_02-01-DHB-T-0033.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_pitch_down2_02-01-DHB-T-0033.wav,marah,3,eseravd_aug,id,aug_pitch_down2_02-01-DHB-T-0033.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_stretch_slow_02-01-DHB-T-0033.wav,marah,3,eseravd_aug,id,aug_stretch_slow_02-01-DHB-T-0033.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_stretch_fast_02-01-DHB-T-0033.wav,marah,3,eseravd_aug,id,aug_stretch_fast_02-01-DHB-T-0033.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_noise_light_02-01-DHB-T-0033.wav,marah,3,eseravd_aug,id,aug_noise_light_02-01-DHB-T-0033.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_pitch_up2_02-04-HSL-T-0023.wav,senang,1,eseravd_aug,id,aug_pitch_up2_02-04-HSL-T-0023.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_pitch_down2_02-04-HSL-T-0023.wav,senang,1,eseravd_aug,id,aug_pitch_down2_02-04-HSL-T-0023.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_stretch_slow_02-04-HSL-T-0023.wav,senang,1,eseravd_aug,id,aug_stretch_slow_02-04-HSL-T-0023.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_stretch_fast_02-04-HSL-T-0023.wav,senang,1,eseravd_aug,id,aug_stretch_fast_02-04-HSL-T-0023.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_noise_light_02-04-HSL-T-0023.wav,senang,1,eseravd_aug,id,aug_noise_light_02-04-HSL-T-0023.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_pitch_up2_02-01-HSL-T-0015.wav,marah,3,eseravd_aug,id,aug_pitch_up2_02-01-HSL-T-0015.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_pitch_down2_02-01-HSL-T-0015.wav,marah,3,eseravd_aug,id,aug_pitch_down2_02-01-HSL-T-0015.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_stretch_slow_02-01-HSL-T-0015.wav,marah,3,eseravd_aug,id,aug_stretch_slow_02-01-HSL-T-0015.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_stretch_fast_02-01-HSL-T-0015.wav,marah,3,eseravd_aug,id,aug_stretch_fast_02-01-HSL-T-0015.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_noise_light_02-01-HSL-T-0015.wav,marah,3,eseravd_aug,id,aug_noise_light_02-01-HSL-T-0015.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_pitch_up2_02-03-HSL-T-0032.wav,netral,0,eseravd_aug,id,aug_pitch_up2_02-03-HSL-T-0032.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_pitch_down2_02-03-HSL-T-0032.wav,netral,0,eseravd_aug,id,aug_pitch_down2_02-03-HSL-T-0032.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_stretch_slow_02-03-HSL-T-0032.wav,netral,0,eseravd_aug,id,aug_stretch_slow_02-03-HSL-T-0032.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_stretch_fast_02-03-HSL-T-0032.wav,netral,0,eseravd_aug,id,aug_stretch_fast_02-03-HSL-T-0032.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_noise_light_02-03-HSL-T-0032.wav,netral,0,eseravd_aug,id,aug_noise_light_02-03-HSL-T-0032.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_pitch_up2_02-01-D1990-T-0016.wav,marah,3,eseravd_aug,id,aug_pitch_up2_02-01-D1990-T-0016.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_pitch_down2_02-01-D1990-T-0016.wav,marah,3,eseravd_aug,id,aug_pitch_down2_02-01-D1990-T-0016.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_stretch_slow_02-01-D1990-T-0016.wav,marah,3,eseravd_aug,id,aug_stretch_slow_02-01-D1990-T-0016.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_stretch_fast_02-01-D1990-T-0016.wav,marah,3,eseravd_aug,id,aug_stretch_fast_02-01-D1990-T-0016.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_noise_light_02-01-D1990-T-0016.wav,marah,3,eseravd_aug,id,aug_noise_light_02-01-D1990-T-0016.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_pitch_up2_02-03-AADC-T-0027.wav,netral,0,eseravd_aug,id,aug_pitch_up2_02-03-AADC-T-0027.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_pitch_down2_02-03-AADC-T-0027.wav,netral,0,eseravd_aug,id,aug_pitch_down2_02-03-AADC-T-0027.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_stretch_slow_02-03-AADC-T-0027.wav,netral,0,eseravd_aug,id,aug_stretch_slow_02-03-AADC-T-0027.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_stretch_fast_02-03-AADC-T-0027.wav,netral,0,eseravd_aug,id,aug_stretch_fast_02-03-AADC-T-0027.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_noise_light_02-03-AADC-T-0027.wav,netral,0,eseravd_aug,id,aug_noise_light_02-03-AADC-T-0027.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_pitch_up2_02-01-D1990-T-0020.wav,marah,3,eseravd_aug,id,aug_pitch_up2_02-01-D1990-T-0020.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_pitch_down2_02-01-D1990-T-0020.wav,marah,3,eseravd_aug,id,aug_pitch_down2_02-01-D1990-T-0020.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_stretch_slow_02-01-D1990-T-0020.wav,marah,3,eseravd_aug,id,aug_stretch_slow_02-01-D1990-T-0020.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_stretch_fast_02-01-D1990-T-0020.wav,marah,3,eseravd_aug,id,aug_stretch_fast_02-01-D1990-T-0020.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_noise_light_02-01-D1990-T-0020.wav,marah,3,eseravd_aug,id,aug_noise_light_02-01-D1990-T-0020.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_pitch_up2_02-01-HA3-T-0009.wav,marah,3,eseravd_aug,id,aug_pitch_up2_02-01-HA3-T-0009.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_pitch_down2_02-01-HA3-T-0009.wav,marah,3,eseravd_aug,id,aug_pitch_down2_02-01-HA3-T-0009.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_stretch_slow_02-01-HA3-T-0009.wav,marah,3,eseravd_aug,id,aug_stretch_slow_02-01-HA3-T-0009.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_stretch_fast_02-01-HA3-T-0009.wav,marah,3,eseravd_aug,id,aug_stretch_fast_02-01-HA3-T-0009.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_noise_light_02-01-HA3-T-0009.wav,marah,3,eseravd_aug,id,aug_noise_light_02-01-HA3-T-0009.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_pitch_up2_02-04-HSL-T-0017.wav,senang,1,eseravd_aug,id,aug_pitch_up2_02-04-HSL-T-0017.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_pitch_down2_02-04-HSL-T-0017.wav,senang,1,eseravd_aug,id,aug_pitch_down2_02-04-HSL-T-0017.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_stretch_slow_02-04-HSL-T-0017.wav,senang,1,eseravd_aug,id,aug_stretch_slow_02-04-HSL-T-0017.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_stretch_fast_02-04-HSL-T-0017.wav,senang,1,eseravd_aug,id,aug_stretch_fast_02-04-HSL-T-0017.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_noise_light_02-04-HSL-T-0017.wav,senang,1,eseravd_aug,id,aug_noise_light_02-04-HSL-T-0017.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_pitch_up2_02-02-AADC-T-0014.wav,sedih,2,eseravd_aug,id,aug_pitch_up2_02-02-AADC-T-0014.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_pitch_down2_02-02-AADC-T-0014.wav,sedih,2,eseravd_aug,id,aug_pitch_down2_02-02-AADC-T-0014.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_stretch_slow_02-02-AADC-T-0014.wav,sedih,2,eseravd_aug,id,aug_stretch_slow_02-02-AADC-T-0014.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_stretch_fast_02-02-AADC-T-0014.wav,sedih,2,eseravd_aug,id,aug_stretch_fast_02-02-AADC-T-0014.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_noise_light_02-02-AADC-T-0014.wav,sedih,2,eseravd_aug,id,aug_noise_light_02-02-AADC-T-0014.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_pitch_up2_02-03-HA3-T-0038.wav,netral,0,eseravd_aug,id,aug_pitch_up2_02-03-HA3-T-0038.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_pitch_down2_02-03-HA3-T-0038.wav,netral,0,eseravd_aug,id,aug_pitch_down2_02-03-HA3-T-0038.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_stretch_slow_02-03-HA3-T-0038.wav,netral,0,eseravd_aug,id,aug_stretch_slow_02-03-HA3-T-0038.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_stretch_fast_02-03-HA3-T-0038.wav,netral,0,eseravd_aug,id,aug_stretch_fast_02-03-HA3-T-0038.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_noise_light_02-03-HA3-T-0038.wav,netral,0,eseravd_aug,id,aug_noise_light_02-03-HA3-T-0038.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_pitch_up2_02-02-HSL-T-0047.wav,sedih,2,eseravd_aug,id,aug_pitch_up2_02-02-HSL-T-0047.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_pitch_down2_02-02-HSL-T-0047.wav,sedih,2,eseravd_aug,id,aug_pitch_down2_02-02-HSL-T-0047.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_stretch_slow_02-02-HSL-T-0047.wav,sedih,2,eseravd_aug,id,aug_stretch_slow_02-02-HSL-T-0047.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_stretch_fast_02-02-HSL-T-0047.wav,sedih,2,eseravd_aug,id,aug_stretch_fast_02-02-HSL-T-0047.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_noise_light_02-02-HSL-T-0047.wav,sedih,2,eseravd_aug,id,aug_noise_light_02-02-HSL-T-0047.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_pitch_up2_02-01-TAOL-T-0043.wav,marah,3,eseravd_aug,id,aug_pitch_up2_02-01-TAOL-T-0043.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_pitch_down2_02-01-TAOL-T-0043.wav,marah,3,eseravd_aug,id,aug_pitch_down2_02-01-TAOL-T-0043.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_stretch_slow_02-01-TAOL-T-0043.wav,marah,3,eseravd_aug,id,aug_stretch_slow_02-01-TAOL-T-0043.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_stretch_fast_02-01-TAOL-T-0043.wav,marah,3,eseravd_aug,id,aug_stretch_fast_02-01-TAOL-T-0043.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_noise_light_02-01-TAOL-T-0043.wav,marah,3,eseravd_aug,id,aug_noise_light_02-01-TAOL-T-0043.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_pitch_up2_02-03-DHB-T-0016.wav,netral,0,eseravd_aug,id,aug_pitch_up2_02-03-DHB-T-0016.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_pitch_down2_02-03-DHB-T-0016.wav,netral,0,eseravd_aug,id,aug_pitch_down2_02-03-DHB-T-0016.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_stretch_slow_02-03-DHB-T-0016.wav,netral,0,eseravd_aug,id,aug_stretch_slow_02-03-DHB-T-0016.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_stretch_fast_02-03-DHB-T-0016.wav,netral,0,eseravd_aug,id,aug_stretch_fast_02-03-DHB-T-0016.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_noise_light_02-03-DHB-T-0016.wav,netral,0,eseravd_aug,id,aug_noise_light_02-03-DHB-T-0016.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_pitch_up2_02-02-TAOL-T-0023.wav,sedih,2,eseravd_aug,id,aug_pitch_up2_02-02-TAOL-T-0023.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_pitch_down2_02-02-TAOL-T-0023.wav,sedih,2,eseravd_aug,id,aug_pitch_down2_02-02-TAOL-T-0023.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_stretch_slow_02-02-TAOL-T-0023.wav,sedih,2,eseravd_aug,id,aug_stretch_slow_02-02-TAOL-T-0023.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_stretch_fast_02-02-TAOL-T-0023.wav,sedih,2,eseravd_aug,id,aug_stretch_fast_02-02-TAOL-T-0023.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_noise_light_02-02-TAOL-T-0023.wav,sedih,2,eseravd_aug,id,aug_noise_light_02-02-TAOL-T-0023.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_pitch_up2_02-04-HSL-T-0040.wav,senang,1,eseravd_aug,id,aug_pitch_up2_02-04-HSL-T-0040.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_pitch_down2_02-04-HSL-T-0040.wav,senang,1,eseravd_aug,id,aug_pitch_down2_02-04-HSL-T-0040.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_stretch_slow_02-04-HSL-T-0040.wav,senang,1,eseravd_aug,id,aug_stretch_slow_02-04-HSL-T-0040.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_stretch_fast_02-04-HSL-T-0040.wav,senang,1,eseravd_aug,id,aug_stretch_fast_02-04-HSL-T-0040.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_noise_light_02-04-HSL-T-0040.wav,senang,1,eseravd_aug,id,aug_noise_light_02-04-HSL-T-0040.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_pitch_up2_02-02-HSL-T-0036.wav,sedih,2,eseravd_aug,id,aug_pitch_up2_02-02-HSL-T-0036.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_pitch_down2_02-02-HSL-T-0036.wav,sedih,2,eseravd_aug,id,aug_pitch_down2_02-02-HSL-T-0036.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_stretch_slow_02-02-HSL-T-0036.wav,sedih,2,eseravd_aug,id,aug_stretch_slow_02-02-HSL-T-0036.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_stretch_fast_02-02-HSL-T-0036.wav,sedih,2,eseravd_aug,id,aug_stretch_fast_02-02-HSL-T-0036.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_noise_light_02-02-HSL-T-0036.wav,sedih,2,eseravd_aug,id,aug_noise_light_02-02-HSL-T-0036.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_pitch_up2_02-02-DHB-T-0078.wav,sedih,2,eseravd_aug,id,aug_pitch_up2_02-02-DHB-T-0078.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_pitch_down2_02-02-DHB-T-0078.wav,sedih,2,eseravd_aug,id,aug_pitch_down2_02-02-DHB-T-0078.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_stretch_slow_02-02-DHB-T-0078.wav,sedih,2,eseravd_aug,id,aug_stretch_slow_02-02-DHB-T-0078.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_stretch_fast_02-02-DHB-T-0078.wav,sedih,2,eseravd_aug,id,aug_stretch_fast_02-02-DHB-T-0078.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_noise_light_02-02-DHB-T-0078.wav,sedih,2,eseravd_aug,id,aug_noise_light_02-02-DHB-T-0078.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_pitch_up2_02-02-HA3-T-0022.wav,sedih,2,eseravd_aug,id,aug_pitch_up2_02-02-HA3-T-0022.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_pitch_down2_02-02-HA3-T-0022.wav,sedih,2,eseravd_aug,id,aug_pitch_down2_02-02-HA3-T-0022.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_stretch_slow_02-02-HA3-T-0022.wav,sedih,2,eseravd_aug,id,aug_stretch_slow_02-02-HA3-T-0022.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_stretch_fast_02-02-HA3-T-0022.wav,sedih,2,eseravd_aug,id,aug_stretch_fast_02-02-HA3-T-0022.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_noise_light_02-02-HA3-T-0022.wav,sedih,2,eseravd_aug,id,aug_noise_light_02-02-HA3-T-0022.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_pitch_up2_02-02-DHB-T-0033.wav,sedih,2,eseravd_aug,id,aug_pitch_up2_02-02-DHB-T-0033.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_pitch_down2_02-02-DHB-T-0033.wav,sedih,2,eseravd_aug,id,aug_pitch_down2_02-02-DHB-T-0033.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_stretch_slow_02-02-DHB-T-0033.wav,sedih,2,eseravd_aug,id,aug_stretch_slow_02-02-DHB-T-0033.wav,2.0,,,train
/kaggle/working/data/augmented/eseravd/aug_stretch_fast_02-02-DHB-T-0033.wav,sedih,2,eseravd_aug,id,aug_stretch_fast_02-02-DHB-T-0033.wav,2.0,,,train
